received_date,animal_type,kind,sex,province,shelter
2025-05-02,고양이,한국 고양이,암컷,경기도 광주시,광주TNR동물병원송정
2025-05-02,개,불독,암컷,경기도 화성시,화성동물보호센터
2025-05-02,개,믹스견,암컷,경기도 화성시,화성동물보호센터
2025-05-02,개,믹스견,암컷,경기도 화성시,화성동물보호센터
2025-05-02,개,푸들,암컷,경기도 화성시,화성동물보호센터
2025-05-02,개,믹스견,수컷,경기도 가평군,가평군유기동물보호소
2025-05-02,개,믹스견,수컷,경기도 가평군,가평군유기동물보호소
2025-05-02,개,믹스견,수컷,경기도 가평군,가평군유기동물보호소
2025-05-02,개,믹스견,수컷,경기도 가평군,가평군유기동물보호소
2025-05-02,개,믹스견,암컷,경기도 가평군,가평군유기동물보호소
2025-05-02,개,믹스견,수컷,경기도 가평군,가평군유기동물보호소
2025-05-02,개,믹스견,암컷,경기도 가평군,가평군유기동물보호소
2025-05-02,개,믹스견,암컷,경기도 안성시,안성시 동물보호센터
2025-05-02,개,푸들,수컷,경기도 안성시,안성시 동물보호센터
2025-05-02,개,믹스견,암컷,경기도 용인시,용인시 동물보호센터
2025-05-02,고양이,한국 고양이,암컷,경기도 안산시,한국야생동물보호협회
2025-05-02,개,믹스견,암컷,경기도 안산시,한국야생동물보호협회
2025-05-02,개,믹스견,암컷,경기도 안산시,한국야생동물보호협회
2025-05-02,개,믹스견,암컷,경기도 안산시,한국야생동물보호협회
2025-05-02,개,믹스견,수컷,경기도 안산시,한국야생동물보호협회
2025-05-02,고양이,브리티시 쇼트헤어,수컷,경기도 평택시,평택시유기동물보호소
2025-05-02,고양이,믹스묘,수컷,경기도 평택시,평택시유기동물보호소
2025-05-02,개,믹스견,수컷,경기도 평택시,평택시유기동물보호소
2025-05-02,고양이,스코티시폴드,수컷,경기도 부천시,24시아이동물메디컬
2025-05-02,기타,토끼,미상,경기도 안양시,한국야생동물보호협회
2025-05-02,고양이,한국 고양이,암컷,경기도 안양시,한국야생동물보호협회
2025-05-02,개,믹스견,암컷,경기도 성남시,펫앤쉘터동물병원
2025-05-02,개,믹스견,수컷,경기도 수원시,수원시 동물보호센터
2025-05-02,개,믹스견,수컷,광주광역시 광산구,첨단우리동물병원
2025-05-02,개,믹스견,수컷,광주광역시 광산구,첨단우리동물병원
2025-05-02,고양이,믹스묘,수컷,광주광역시 광산구,첨단우리동물병원
2025-05-02,개,믹스견,수컷,광주광역시 서구,광주동물보호센터
2025-05-02,고양이,한국 고양이,암컷,인천광역시 서구,우리동물병원
2025-05-02,고양이,한국 고양이,암컷,인천광역시 부평구,늘푸른동물병원
2025-05-02,개,믹스견,미상,대구광역시 달성군,동인동물병원
2025-05-02,개,믹스견,미상,대구광역시 달성군,동인동물병원
2025-05-02,개,믹스견,미상,대구광역시 달성군,동인동물병원
2025-05-02,개,믹스견,미상,대구광역시 달성군,동인동물병원
2025-05-02,개,믹스견,미상,대구광역시 달성군,동인동물병원
2025-05-02,개,믹스견,미상,대구광역시 달성군,동인동물병원
2025-05-02,개,믹스견,미상,대구광역시 달성군,동인동물병원
2025-05-02,개,믹스견,미상,대구광역시 달성군,동인동물병원
2025-05-02,개,믹스견,암컷,대구광역시 달성군,동인동물병원
2025-05-02,개,진도견,암컷,대구광역시 수성구,금강동물병원
2025-05-02,고양이,한국 고양이,수컷,부산광역시 사상구,(사)하얀비둘기
2025-05-02,고양이,한국 고양이,암컷,부산광역시 사상구,(사)하얀비둘기
2025-05-02,고양이,한국 고양이,암컷,부산광역시 사상구,(사)하얀비둘기
2025-05-02,개,비숑 프리제,수컷,서울특별시 서초구,서초동물사랑센터
2025-05-02,고양이,한국 고양이,수컷,서울특별시 동대문구,동대문구청
2025-05-02,고양이,한국 고양이,미상,서울특별시 동대문구,동대문구청
2025-05-02,고양이,한국 고양이,암컷,서울특별시 동대문구,동대문구청
2025-05-02,개,푸들,암컷,인천광역시 부평구,늘푸른동물병원
2025-05-02,개,프렌치 불독,수컷,경상북도 구미시,구미시 동물보호센터
2025-05-02,개,프렌치 불독,수컷,경상북도 구미시,구미시 동물보호센터
2025-05-02,개,프렌치 불독,암컷,경상북도 구미시,구미시 동물보호센터
2025-05-02,개,프렌치 불독,수컷,경상북도 구미시,구미시 동물보호센터
2025-05-02,개,프렌치 불독,암컷,경상북도 구미시,구미시 동물보호센터
2025-05-02,개,프렌치 불독,암컷,경상북도 구미시,구미시 동물보호센터
2025-05-02,개,프렌치 불독,암컷,경상북도 구미시,구미시 동물보호센터
2025-05-02,개,프렌치 불독,암컷,경상북도 구미시,구미시 동물보호센터
2025-05-02,개,프렌치 불독,암컷,경상북도 구미시,구미시 동물보호센터
2025-05-02,개,프렌치 불독,수컷,경상북도 구미시,구미시 동물보호센터
2025-05-02,개,프렌치 불독,암컷,경상북도 구미시,구미시 동물보호센터
2025-05-02,개,프렌치 불독,암컷,경상북도 구미시,구미시 동물보호센터
2025-05-02,개,프렌치 불독,수컷,경상북도 구미시,구미시 동물보호센터
2025-05-01,고양이,페르시안,암컷,강원특별자치도 원주시,원주시동물보호센터
2025-05-01,고양이,믹스묘,수컷,경기도 남양주시,남양주시동물보호센터
2025-05-01,개,믹스견,수컷,경상남도 남해군,남해군동물보호센터
2025-05-01,개,믹스견,수컷,경상남도 남해군,남해군동물보호센터
2025-05-01,개,믹스견,수컷,경상남도 남해군,남해군동물보호센터
2025-05-01,개,믹스견,수컷,경상남도 양산시,양산시 동물보호센터
2025-05-01,개,믹스견,수컷,경상남도 양산시,양산시 동물보호센터
2025-05-01,개,화이트리트리버,암컷,경상남도 김해시,(사)동물보호관리협회
2025-05-01,개,믹스견,수컷,경상북도 울진군,울진군동물보호센터
2025-05-01,개,믹스견,암컷,경상북도 울진군,울진군동물보호센터
2025-05-01,개,믹스견,암컷,전라남도 완도군,유기동물임시보호센터
2025-05-01,개,믹스견,암컷,전라남도 완도군,유기동물임시보호센터
2025-05-01,개,믹스견,수컷,전북특별자치도 익산시,익산유기동물보호소
2025-05-01,개,믹스견,수컷,전북특별자치도 익산시,익산유기동물보호소
2025-05-01,개,믹스견,암컷,전북특별자치도 익산시,익산유기동물보호소
2025-05-01,개,믹스견,수컷,전북특별자치도 익산시,익산유기동물보호소
2025-05-01,개,믹스견,수컷,충청남도 부여군,남부여동물보호소
2025-05-01,개,믹스견,수컷,경기도 김포시,한국동물구조관리협회
2025-05-01,개,믹스견,암컷,경기도 김포시,한국동물구조관리협회
2025-05-01,개,믹스견,수컷,경기도 김포시,한국동물구조관리협회
2025-05-01,개,믹스견,수컷,경기도 김포시,한국동물구조관리협회
2025-05-01,고양이,한국 고양이,암컷,경기도 파주시,한국동물구조관리협회
2025-05-01,고양이,한국 고양이,암컷,경기도 파주시,한국동물구조관리협회
2025-05-01,개,믹스견,암컷,경기도 파주시,한국동물구조관리협회
2025-05-01,개,믹스견,암컷,경기도 의왕시,한국야생동물보호협회
2025-05-01,개,믹스견,암컷,경기도 의왕시,한국야생동물보호협회
2025-05-01,개,믹스견,수컷,경기도 의왕시,한국야생동물보호협회
2025-05-01,개,믹스견,수컷,경기도 의왕시,한국야생동물보호협회
2025-05-01,고양이,한국 고양이,미상,울산광역시 울주군,울산유기동물보호센터
2025-05-01,개,믹스견,암컷,울산광역시 울주군,울산유기동물보호센터
2025-05-01,개,믹스견,미상,대전광역시 대덕구,대전동물보호센터
2025-05-01,고양이,한국 고양이,미상,대전광역시 대덕구,대전동물보호센터
2025-05-01,개,말티즈,암컷,광주광역시 광산구,광주동물보호센터
2025-05-01,고양이,한국 고양이,수컷,인천광역시 부평구,조재진동물병원
2025-05-01,고양이,믹스묘,암컷,부산광역시 수영구,(사)동부동물보호협회
2025-05-01,고양이,믹스묘,수컷,부산광역시 금정구,동부동물보호협회
2025-05-01,개,믹스견,수컷,부산광역시 금정구,동부동물보호협회
2025-05-01,고양이,한국 고양이,미상,부산광역시 북구,부산동물보호센터
2025-05-01,개,믹스견,수컷,부산광역시 중구,부산동물보호센터
2025-05-01,개,포메라니안,수컷,부산광역시 중구,부산동물보호센터
2025-05-01,개,시베리안 허스키,수컷,서울특별시 송파구,한국동물구조관리협회
2025-05-01,개,말티즈,암컷,서울특별시 동대문구,한국동물구조관리협회
2025-05-01,개,믹스견,암컷,경상남도 창원시,창원유기동물보호소
2025-05-01,개,믹스견,암컷,경상남도 창원시,창원유기동물보호소
2025-05-01,고양이,한국 고양이,미상,경상남도 거창군,나래동물병원
2025-05-01,고양이,한국 고양이,미상,경상남도 거창군,나래동물병원
2025-05-01,개,믹스견,수컷,경상남도 거창군,나래동물병원
2025-05-01,개,믹스견,암컷,경상남도 거창군,나래동물병원
2025-05-01,개,믹스견,암컷,경상북도 청도군,청도군동물보호센터
2025-05-01,개,믹스견,암컷,경상북도 청도군,청도군동물보호센터
2025-05-01,개,믹스견,수컷,경상북도 청도군,청도군동물보호센터
2025-05-01,개,믹스견,수컷,경상북도 청도군,청도군동물보호센터
2025-05-01,개,믹스견,암컷,경상북도 청도군,청도군동물보호센터
2025-05-01,개,믹스견,암컷,경상북도 청송군,점곡동물보호센터
2025-05-01,개,믹스견,암컷,경상북도 경산시,경산시유기동물보호소
2025-05-01,개,믹스견,암컷,경상북도 경산시,경산시유기동물보호소
2025-05-01,개,믹스견,수컷,경상북도 경산시,경산시유기동물보호소
2025-05-01,개,믹스견,수컷,경상북도 경산시,경산시유기동물보호소
2025-05-01,개,믹스견,암컷,경상북도 경산시,경산시유기동물보호소
2025-05-01,개,말티즈,수컷,경상북도 구미시,반려동물 입양센터
2025-05-01,개,믹스견,수컷,전라남도 함평군,학교임시동물보호센터
2025-05-01,고양이,한국 고양이,수컷,전라남도 나주시,나주유기동물보호센터
2025-05-01,고양이,한국 고양이,수컷,전라남도 나주시,나주유기동물보호센터
2025-05-01,고양이,한국 고양이,암컷,전라남도 나주시,나주유기동물보호센터
2025-05-01,개,믹스견,암컷,전라남도 나주시,나주유기동물보호센터
2025-05-01,개,믹스견,암컷,전북특별자치도 고창군,더나은동물병원
2025-05-01,개,믹스견,수컷,전북특별자치도 고창군,더나은동물병원
2025-05-01,개,믹스견,암컷,전북특별자치도 고창군,더나은동물병원
2025-05-01,개,진도견,암컷,전북특별자치도 익산시,익산유기동물보호소
2025-05-01,고양이,한국 고양이,암컷,전북특별자치도 익산시,익산유기동물보호소
2025-05-01,고양이,한국 고양이,수컷,전북특별자치도 익산시,익산유기동물보호소
2025-05-01,개,믹스견,수컷,전북특별자치도 익산시,익산유기동물보호소
2025-05-01,개,믹스견,수컷,전북특별자치도 익산시,익산유기동물보호소
2025-05-01,개,믹스견,수컷,전북특별자치도 익산시,익산유기동물보호소
2025-05-01,개,프렌치 불독,수컷,전북특별자치도 전주시,프렌즈동물병원
2025-05-01,개,말티푸,수컷,충청남도 예산군,예산임시동물보호센터
2025-05-01,개,말티푸,수컷,충청남도 예산군,예산임시동물보호센터
2025-05-01,개,믹스견,수컷,충청남도 서천군,서천군유기동물보호소
2025-05-01,개,믹스견,암컷,충청남도 서천군,서천군유기동물보호소
2025-05-01,개,믹스견,수컷,충청남도 서천군,서천군유기동물보호소
2025-05-01,개,믹스견,수컷,충청남도 서천군,서천군유기동물보호소
2025-05-01,개,믹스견,암컷,충청남도 서천군,서천군유기동물보호소
2025-05-01,고양이,한국 고양이,수컷,충청남도 서산시,서산시 동물보호센터
